Subject,Age,Handedness,Sex,Block,Trial,CellLabel,Expression,Target.ACC,Target.RT,TrialType
42,18,right,male,2,82,FRi,Fearful,1,385,Inongruent
42,18,right,male,2,83,NRl,Neutral,1,376,Inongruent
42,18,right,male,2,84,NRr,Neutral,1,368,Congruent
42,18,right,male,2,85,FRi,Fearful,1,378,Inongruent
42,18,right,male,2,86,NDr,Neutral,1,348,Direct
42,18,right,male,2,87,FDl,Fearful,1,344,Direct
42,18,right,male,2,88,NDr,Neutral,1,381,Direct
42,18,right,male,2,89,FLi,Fearful,1,438,Inongruent
42,18,right,male,2,90,NRl,Neutral,1,337,Inongruent
42,18,right,male,2,91,NLl,Neutral,1,418,Congruent
42,18,right,male,2,92,FLc,Fearful,1,301,Congruent
42,18,right,male,2,93,NDl,Neutral,1,352,Direct
42,18,right,male,2,94,NRr,Neutral,1,844,Congruent
42,18,right,male,2,95,NLl,Neutral,1,385,Congruent
42,18,right,male,2,96,FRc,Fearful,1,382,Congruent
42,18,right,male,3,1,FDl,Fearful,1,369,Direct
42,18,right,male,3,2,NRl,Neutral,1,325,Inongruent
42,18,right,male,3,3,FDl,Fearful,1,411,Direct
42,18,right,male,3,4,NDr,Neutral,1,491,Direct
42,18,right,male,3,5,NLr,Neutral,1,537,Inongruent
42,18,right,male,3,6,FRc,Fearful,1,459,Congruent
42,18,right,male,3,7,NDl,Neutral,1,349,Direct
42,18,right,male,3,8,NLr,Neutral,1,352,Inongruent
42,18,right,male,3,9,FLc,Fearful,1,345,Congruent
42,18,right,male,3,10,FRc,Fearful,1,419,Congruent
42,18,right,male,3,11,FDr,Fearful,1,467,Direct
42,18,right,male,3,12,NRl,Neutral,1,530,Inongruent
42,18,right,male,3,13,FRc,Fearful,1,407,Congruent
42,18,right,male,3,14,FRc,Fearful,1,361,Congruent
42,18,right,male,3,15,NDr,Neutral,1,325,Direct
42,18,right,male,3,16,NRr,Neutral,1,391,Congruent
42,18,right,male,3,17,NLl,Neutral,1,741,Congruent
42,18,right,male,3,18,NLr,Neutral,1,833,Inongruent
42,18,right,male,3,19,NRl,Neutral,1,464,Inongruent
42,18,right,male,3,20,FRc,Fearful,1,736,Congruent
42,18,right,male,3,21,NRr,Neutral,1,403,Congruent
42,18,right,male,3,22,FRi,Fearful,1,400,Inongruent
42,18,right,male,3,23,FLc,Fearful,1,307,Congruent
42,18,right,male,3,24,NDl,Neutral,1,469,Direct
42,18,right,male,3,25,NRr,Neutral,1,397,Congruent
42,18,right,male,3,26,FRc,Fearful,1,388,Congruent
42,18,right,male,3,27,NRl,Neutral,1,808,Inongruent
42,18,right,male,3,28,NLl,Neutral,1,374,Congruent
42,18,right,male,3,29,FRi,Fearful,1,380,Inongruent
42,18,right,male,3,30,FDr,Fearful,1,377,Direct
42,18,right,male,3,31,NRr,Neutral,1,407,Congruent
42,18,right,male,3,32,FRi,Fearful,1,368,Inongruent
42,18,right,male,3,33,NLl,Neutral,1,379,Congruent
42,18,right,male,3,34,NLl,Neutral,1,399,Congruent
42,18,right,male,3,35,NDl,Neutral,1,335,Direct
42,18,right,male,3,36,FLc,Fearful,1,737,Congruent
42,18,right,male,3,37,NDl,Neutral,1,447,Direct
42,18,right,male,3,38,FLc,Fearful,1,430,Congruent
42,18,right,male,3,39,NLr,Neutral,1,553,Inongruent
42,18,right,male,3,40,FDr,Fearful,1,418,Direct
42,18,right,male,3,41,NRr,Neutral,1,437,Congruent
42,18,right,male,3,42,NDl,Neutral,1,378,Direct
42,18,right,male,3,43,FLi,Fearful,1,435,Inongruent
42,18,right,male,3,44,FLi,Fearful,1,350,Inongruent
42,18,right,male,3,45,NLr,Neutral,1,399,Inongruent
42,18,right,male,3,46,NLl,Neutral,1,361,Congruent
42,18,right,male,3,47,NRr,Neutral,1,337,Congruent
42,18,right,male,3,48,NRr,Neutral,1,338,Congruent
42,18,right,male,3,49,NRl,Neutral,1,470,Inongruent
42,18,right,male,3,50,NRl,Neutral,1,335,Inongruent
42,18,right,male,3,51,FDl,Fearful,1,402,Direct
42,18,right,male,3,52,FRi,Fearful,1,461,Inongruent
42,18,right,male,3,53,NLr,Neutral,1,400,Inongruent
42,18,right,male,3,54,FLc,Fearful,1,332,Congruent
42,18,right,male,3,55,NDr,Neutral,1,388,Direct
42,18,right,male,3,56,FRi,Fearful,1,229,Inongruent
42,18,right,male,3,57,NDl,Neutral,1,375,Direct
42,18,right,male,3,58,NLl,Neutral,1,275,Congruent
42,18,right,male,3,59,FLi,Fearful,1,346,Inongruent
42,18,right,male,3,60,FRi,Fearful,1,203,Inongruent
42,18,right,male,3,61,FDl,Fearful,1,322,Direct
42,18,right,male,3,62,FDr,Fearful,1,383,Direct
42,18,right,male,3,63,NLr,Neutral,1,441,Inongruent
42,18,right,male,3,64,NDr,Neutral,1,458,Direct
42,18,right,male,3,65,FLi,Fearful,1,465,Inongruent
42,18,right,male,3,66,FDr,Fearful,1,434,Direct
42,18,right,male,3,67,FDl,Fearful,1,356,Direct
42,18,right,male,3,68,NRr,Neutral,1,374,Congruent
42,18,right,male,3,69,FRi,Fearful,1,362,Inongruent
42,18,right,male,3,70,FRc,Fearful,1,400,Congruent
42,18,right,male,3,71,FLc,Fearful,1,330,Congruent
42,18,right,male,3,72,NRl,Neutral,1,405,Inongruent
42,18,right,male,3,73,FLi,Fearful,1,326,Inongruent
42,18,right,male,3,74,FDl,Fearful,1,353,Direct
42,18,right,male,3,75,NDr,Neutral,1,298,Direct
42,18,right,male,3,76,NDl,Neutral,1,415,Direct
42,18,right,male,3,77,NLl,Neutral,1,403,Congruent
42,18,right,male,3,78,NDr,Neutral,1,363,Direct
42,18,right,male,3,79,FLi,Fearful,1,544,Inongruent
42,18,right,male,3,80,NRl,Neutral,1,425,Inongruent
42,18,right,male,3,81,FDr,Fearful,1,871,Direct
42,18,right,male,3,82,FDl,Fearful,1,479,Direct
42,18,right,male,3,83,FRi,Fearful,1,723,Inongruent
42,18,right,male,3,84,FDr,Fearful,1,813,Direct
42,18,right,male,3,85,FLc,Fearful,1,473,Congruent
42,18,right,male,3,86,NDl,Neutral,1,350,Direct
42,18,right,male,3,87,NDr,Neutral,1,369,Direct
42,18,right,male,3,88,FLc,Fearful,1,534,Congruent
42,18,right,male,3,89,NLr,Neutral,1,426,Inongruent
42,18,right,male,3,90,NDr,Neutral,1,423,Direct
42,18,right,male,3,91,FRc,Fearful,1,468,Congruent
42,18,right,male,3,92,FDr,Fearful,1,634,Direct
42,18,right,male,3,93,FDl,Fearful,1,404,Direct
42,18,right,male,3,94,FLi,Fearful,1,422,Inongruent
42,18,right,male,3,95,NLl,Neutral,1,369,Congruent
42,18,right,male,3,96,FLi,Fearful,1,441,Inongruent
42,18,right,male,4,1,NDl,Neutral,1,388,Direct
42,18,right,male,4,2,FDl,Fearful,1,319,Direct
42,18,right,male,4,3,NLr,Neutral,1,295,Inongruent
42,18,right,male,4,4,FRc,Fearful,1,393,Congruent
42,18,right,male,4,5,NDl,Neutral,1,330,Direct
42,18,right,male,4,6,FDr,Fearful,0,324,Direct
42,18,right,male,4,7,FRc,Fearful,1,334,Congruent
42,18,right,male,4,8,FRc,Fearful,1,460,Congruent
42,18,right,male,4,9,FRc,Fearful,1,379,Congruent
42,18,right,male,4,10,FDr,Fearful,1,424,Direct
42,18,right,male,4,11,NRr,Neutral,1,398,Congruent
42,18,right,male,4,12,NDl,Neutral,1,429,Direct
42,18,right,male,4,13,NRr,Neutral,1,411,Congruent
42,18,right,male,4,14,FDl,Fearful,1,370,Direct
42,18,right,male,4,15,NRr,Neutral,1,515,Congruent
42,18,right,male,4,16,FDr,Fearful,1,1436,Direct
42,18,right,male,4,17,NLl,Neutral,1,392,Congruent
42,18,right,male,4,18,FRi,Fearful,1,229,Inongruent
42,18,right,male,4,19,FRc,Fearful,1,320,Congruent
42,18,right,male,4,20,FLi,Fearful,1,282,Inongruent
42,18,right,male,4,21,FRc,Fearful,1,884,Congruent
42,18,right,male,4,22,FDl,Fearful,0,691,Direct
42,18,right,male,4,23,NLl,Neutral,1,1170,Congruent
42,18,right,male,4,24,NRl,Neutral,1,356,Inongruent
42,18,right,male,4,25,FLc,Fearful,1,406,Congruent
42,18,right,male,4,26,NDl,Neutral,1,1014,Direct
42,18,right,male,4,27,FLi,Fearful,1,596,Inongruent
42,18,right,male,4,28,FRi,Fearful,1,729,Inongruent
42,18,right,male,4,29,FRi,Fearful,1,457,Inongruent
42,18,right,male,4,30,NRl,Neutral,1,573,Inongruent
42,18,right,male,4,31,NLr,Neutral,1,838,Inongruent
42,18,right,male,4,32,FLi,Fearful,0,44,Inongruent
42,18,right,male,4,33,NLl,Neutral,1,520,Congruent
42,18,right,male,4,34,NRl,Neutral,1,717,Inongruent
42,18,right,male,4,35,NLr,Neutral,1,494,Inongruent
42,18,right,male,4,36,NRl,Neutral,1,360,Inongruent
42,18,right,male,4,37,FLc,Fearful,1,688,Congruent
42,18,right,male,4,38,FLi,Fearful,1,483,Inongruent
42,18,right,male,4,39,FLi,Fearful,1,503,Inongruent
42,18,right,male,4,40,FDr,Fearful,1,648,Direct
42,18,right,male,4,41,FRi,Fearful,1,321,Inongruent
42,18,right,male,4,42,FDl,Fearful,1,967,Direct
42,18,right,male,4,43,FDl,Fearful,1,691,Direct
42,18,right,male,4,44,FDl,Fearful,1,453,Direct
42,18,right,male,4,45,NLl,Neutral,1,372,Congruent
42,18,right,male,4,46,NRl,Neutral,1,404,Inongruent
42,18,right,male,4,47,NDr,Neutral,1,524,Direct
42,18,right,male,4,48,NLl,Neutral,1,587,Congruent
42,18,right,male,4,49,NLr,Neutral,1,330,Inongruent
42,18,right,male,4,50,NRr,Neutral,1,423,Congruent
42,18,right,male,4,51,FLc,Fearful,1,323,Congruent
42,18,right,male,4,52,FDl,Fearful,1,568,Direct
42,18,right,male,4,53,NLr,Neutral,1,662,Inongruent
42,18,right,male,4,54,NRl,Neutral,1,498,Inongruent
42,18,right,male,4,55,FRi,Fearful,1,433,Inongruent
42,18,right,male,4,56,FDl,Fearful,1,544,Direct
42,18,right,male,4,57,NLl,Neutral,1,489,Congruent
42,18,right,male,4,58,FLc,Fearful,1,409,Congruent
42,18,right,male,4,59,FRi,Fearful,1,337,Inongruent
42,18,right,male,4,60,NDr,Neutral,1,505,Direct
42,18,right,male,4,61,FRc,Fearful,1,449,Congruent
42,18,right,male,4,62,FLc,Fearful,1,331,Congruent
42,18,right,male,4,63,FRi,Fearful,1,251,Inongruent
42,18,right,male,4,64,NRr,Neutral,1,561,Congruent
42,18,right,male,4,65,FLi,Fearful,1,366,Inongruent
42,18,right,male,4,66,NDr,Neutral,1,341,Direct
42,18,right,male,4,67,FRi,Fearful,1,366,Inongruent
42,18,right,male,4,68,FLi,Fearful,1,292,Inongruent
42,18,right,male,4,69,FLc,Fearful,1,504,Congruent
42,18,right,male,4,70,NDl,Neutral,1,521,Direct
42,18,right,male,4,71,FDr,Fearful,1,477,Direct
42,18,right,male,4,72,NLr,Neutral,1,766,Inongruent
42,18,right,male,4,73,FDr,Fearful,1,503,Direct
42,18,right,male,4,74,FLc,Fearful,1,337,Congruent
42,18,right,male,4,75,NRl,Neutral,1,323,Inongruent
42,18,right,male,4,76,NRr,Neutral,1,331,Congruent
42,18,right,male,4,77,NLr,Neutral,1,361,Inongruent
42,18,right,male,4,78,NRr,Neutral,1,397,Congruent
42,18,right,male,4,79,NDl,Neutral,1,297,Direct
42,18,right,male,4,80,NDr,Neutral,1,407,Direct
42,18,right,male,4,81,FDr,Fearful,1,310,Direct
42,18,right,male,4,82,FLc,Fearful,1,363,Congruent
42,18,right,male,4,83,FLi,Fearful,1,452,Inongruent
42,18,right,male,4,84,NLl,Neutral,1,432,Congruent
42,18,right,male,4,85,FRc,Fearful,1,408,Congruent
42,18,right,male,4,86,NRr,Neutral,1,406,Congruent
42,18,right,male,4,87,NDr,Neutral,1,403,Direct
42,18,right,male,4,88,FDr,Fearful,1,482,Direct
42,18,right,male,4,89,NRl,Neutral,1,532,Inongruent
42,18,right,male,4,90,NDr,Neutral,1,456,Direct
42,18,right,male,4,91,NLr,Neutral,1,350,Inongruent
42,18,right,male,4,92,NDl,Neutral,1,322,Direct
42,18,right,male,4,93,NDr,Neutral,1,268,Direct
42,18,right,male,4,94,NLl,Neutral,1,384,Congruent
42,18,right,male,4,95,NDl,Neutral,1,381,Direct
42,18,right,male,4,96,NDr,Neutral,1,416,Direct
43,19,right,male,1,1,NDr,Neutral,1,744,Direct
43,19,right,male,1,2,NDl,Neutral,1,709,Direct
43,19,right,male,1,3,FRc,Fearful,1,753,Congruent
43,19,right,male,1,4,FLc,Fearful,1,516,Congruent
43,19,right,male,1,5,FDl,Fearful,1,512,Direct
43,19,right,male,1,6,NRr,Neutral,1,473,Congruent
43,19,right,male,1,7,NDl,Neutral,1,395,Direct
43,19,right,male,1,8,NDr,Neutral,1,527,Direct
43,19,right,male,1,9,NLr,Neutral,1,490,Inongruent
43,19,right,male,1,10,NDr,Neutral,1,446,Direct
43,19,right,male,1,11,NLr,Neutral,1,461,Inongruent
43,19,right,male,1,12,FLc,Fearful,1,478,Congruent
43,19,right,male,1,13,NLr,Neutral,1,558,Inongruent
43,19,right,male,1,14,NLl,Neutral,1,401,Congruent
43,19,right,male,1,15,FDl,Fearful,1,415,Direct
43,19,right,male,1,16,FDr,Fearful,1,471,Direct
43,19,right,male,1,17,FRi,Fearful,1,416,Inongruent
43,19,right,male,1,18,NDr,Neutral,1,446,Direct
43,19,right,male,1,19,FRc,Fearful,1,444,Congruent
43,19,right,male,1,20,FLi,Fearful,1,421,Inongruent
43,19,right,male,1,21,FRc,Fearful,1,490,Congruent
43,19,right,male,1,22,FDr,Fearful,1,452,Direct
43,19,right,male,1,23,NRr,Neutral,1,400,Congruent
43,19,right,male,1,24,NLl,Neutral,1,422,Congruent
43,19,right,male,1,25,NLr,Neutral,1,468,Inongruent
43,19,right,male,1,26,FDl,Fearful,1,370,Direct
43,19,right,male,1,27,FDr,Fearful,1,700,Direct
43,19,right,male,1,28,NLr,Neutral,1,426,Inongruent
43,19,right,male,1,29,FRc,Fearful,1,385,Congruent
43,19,right,male,1,30,NRl,Neutral,1,417,Inongruent
43,19,right,male,1,31,FRc,Fearful,1,413,Congruent
43,19,right,male,1,32,NLl,Neutral,1,495,Congruent
43,19,right,male,1,33,FRi,Fearful,1,357,Inongruent
43,19,right,male,1,34,FDl,Fearful,1,440,Direct
43,19,right,male,1,35,NRr,Neutral,1,506,Congruent
43,19,right,male,1,36,FRi,Fearful,1,522,Inongruent
43,19,right,male,1,37,FLc,Fearful,1,406,Congruent
43,19,right,male,1,38,NDl,Neutral,1,442,Direct
43,19,right,male,1,39,NRl,Neutral,1,374,Inongruent
43,19,right,male,1,40,NRl,Neutral,1,365,Inongruent
43,19,right,male,1,41,NLr,Neutral,1,360,Inongruent
43,19,right,male,1,42,FLi,Fearful,1,376,Inongruent
43,19,right,male,1,43,NRl,Neutral,1,489,Inongruent
43,19,right,male,1,44,FLc,Fearful,1,354,Congruent
43,19,right,male,1,45,NLl,Neutral,1,370,Congruent
43,19,right,male,1,46,FDr,Fearful,1,456,Direct
43,19,right,male,1,47,NRr,Neutral,1,405,Congruent
43,19,right,male,1,48,FLi,Fearful,1,408,Inongruent
43,19,right,male,1,49,FDr,Fearful,1,420,Direct
43,19,right,male,1,50,FRc,Fearful,1,422,Congruent
43,19,right,male,1,51,NDl,Neutral,1,400,Direct
43,19,right,male,1,52,FDr,Fearful,1,506,Direct
43,19,right,male,1,53,NLl,Neutral,0,325,Congruent
43,19,right,male,1,54,FLc,Fearful,1,404,Congruent
43,19,right,male,1,55,NLl,Neutral,1,469,Congruent
43,19,right,male,1,56,FRi,Fearful,1,448,Inongruent
43,19,right,male,1,57,NDr,Neutral,1,458,Direct
43,19,right,male,1,58,NDl,Neutral,1,453,Direct
43,19,right,male,1,59,FDl,Fearful,1,494,Direct
43,19,right,male,1,60,FLi,Fearful,1,531,Inongruent
43,19,right,male,1,61,FDr,Fearful,1,427,Direct
43,19,right,male,1,62,NDr,Neutral,1,460,Direct
43,19,right,male,1,63,NLl,Neutral,1,678,Congruent
43,19,right,male,1,64,FDl,Fearful,1,478,Direct
43,19,right,male,1,65,FDl,Fearful,1,472,Direct
43,19,right,male,1,66,FRi,Fearful,1,466,Inongruent
43,19,right,male,1,67,NRr,Neutral,1,742,Congruent
43,19,right,male,1,68,NRl,Neutral,1,405,Inongruent
43,19,right,male,1,69,FRi,Fearful,1,399,Inongruent
43,19,right,male,1,70,NRl,Neutral,1,330,Inongruent
43,19,right,male,1,71,NDl,Neutral,1,397,Direct
43,19,right,male,1,72,NRr,Neutral,1,618,Congruent
43,19,right,male,1,73,NDl,Neutral,1,425,Direct
43,19,right,male,1,74,NRl,Neutral,1,457,Inongruent
43,19,right,male,1,75,FDr,Fearful,1,949,Direct
43,19,right,male,1,76,FLi,Fearful,1,533,Inongruent
43,19,right,male,1,77,NRl,Neutral,1,354,Inongruent
43,19,right,male,1,78,FRc,Fearful,1,559,Congruent
43,19,right,male,1,79,FRi,Fearful,1,366,Inongruent
43,19,right,male,1,80,NLl,Neutral,1,388,Congruent
43,19,right,male,1,81,NRr,Neutral,1,474,Congruent
43,19,right,male,1,82,FLi,Fearful,1,496,Inongruent
43,19,right,male,1,83,FLc,Fearful,1,376,Congruent
43,19,right,male,1,84,FLc,Fearful,1,585,Congruent
43,19,right,male,1,85,FRc,Fearful,1,631,Congruent
43,19,right,male,1,86,FRi,Fearful,1,541,Inongruent
43,19,right,male,1,87,FLc,Fearful,1,485,Congruent
43,19,right,male,1,88,NRr,Neutral,1,674,Congruent
43,19,right,male,1,89,NLr,Neutral,1,526,Inongruent
43,19,right,male,1,90,FLi,Fearful,1,391,Inongruent
43,19,right,male,1,91,NDl,Neutral,1,417,Direct
43,19,right,male,1,92,FDl,Fearful,1,463,Direct
43,19,right,male,1,93,NDr,Neutral,1,444,Direct
43,19,right,male,1,94,NDr,Neutral,1,504,Direct
43,19,right,male,1,95,NLr,Neutral,1,440,Inongruent
43,19,right,male,1,96,FLi,Fearful,1,487,Inongruent
43,19,right,male,2,1,NLl,Neutral,1,489,Congruent
43,19,right,male,2,2,NLl,Neutral,1,425,Congruent
43,19,right,male,2,3,FRi,Fearful,1,439,Inongruent
43,19,right,male,2,4,NRl,Neutral,1,315,Inongruent
43,19,right,male,2,5,NRr,Neutral,1,480,Congruent
43,19,right,male,2,6,NDl,Neutral,1,342,Direct
43,19,right,male,2,7,NRr,Neutral,1,428,Congruent
43,19,right,male,2,8,NRl,Neutral,1,356,Inongruent
43,19,right,male,2,9,FRi,Fearful,1,353,Inongruent
43,19,right,male,2,10,NLl,Neutral,1,358,Congruent
43,19,right,male,2,11,NLr,Neutral,1,460,Inongruent
43,19,right,male,2,12,NLr,Neutral,1,435,Inongruent
43,19,right,male,2,13,NDl,Neutral,1,355,Direct
43,19,right,male,2,14,FRc,Fearful,1,445,Congruent
43,19,right,male,2,15,FLc,Fearful,1,405,Congruent
43,19,right,male,2,16,NDr,Neutral,1,436,Direct
43,19,right,male,2,17,NDr,Neutral,1,744,Direct
43,19,right,male,2,18,NDl,Neutral,1,520,Direct
43,19,right,male,2,19,FRi,Fearful,1,320,Inongruent
43,19,right,male,2,20,FRc,Fearful,1,401,Congruent
43,19,right,male,2,21,NRr,Neutral,1,406,Congruent
43,19,right,male,2,22,NRl,Neutral,1,506,Inongruent
43,19,right,male,2,23,FRi,Fearful,1,577,Inongruent
43,19,right,male,2,24,FDl,Fearful,1,466,Direct
43,19,right,male,2,25,NLl,Neutral,1,376,Congruent
43,19,right,male,2,26,NRr,Neutral,1,550,Congruent
43,19,right,male,2,27,FDl,Fearful,1,394,Direct
43,19,right,male,2,28,NRr,Neutral,1,419,Congruent
43,19,right,male,2,29,FLi,Fearful,1,436,Inongruent
43,19,right,male,2,30,FLi,Fearful,1,414,Inongruent
43,19,right,male,2,31,FDr,Fearful,1,422,Direct
43,19,right,male,2,32,NLr,Neutral,1,433,Inongruent
43,19,right,male,2,33,NRr,Neutral,1,529,Congruent
43,19,right,male,2,34,NLl,Neutral,1,844,Congruent
43,19,right,male,2,35,FLc,Fearful,1,457,Congruent
43,19,right,male,2,36,NLr,Neutral,1,1660,Inongruent
43,19,right,male,2,37,NDl,Neutral,1,440,Direct
43,19,right,male,2,38,FLc,Fearful,1,820,Congruent
43,19,right,male,2,39,FRi,Fearful,1,341,Inongruent
43,19,right,male,2,40,NLl,Neutral,1,366,Congruent
43,19,right,male,2,41,NLr,Neutral,1,505,Inongruent
43,19,right,male,2,42,FLc,Fearful,1,440,Congruent
43,19,right,male,2,43,FDr,Fearful,1,510,Direct
43,19,right,male,2,44,NDr,Neutral,1,435,Direct
43,19,right,male,2,45,NLr,Neutral,1,391,Inongruent
43,19,right,male,2,46,NLl,Neutral,1,372,Congruent
43,19,right,male,2,47,NLr,Neutral,1,493,Inongruent
43,19,right,male,2,48,NRr,Neutral,1,489,Congruent
43,19,right,male,2,49,NRr,Neutral,1,431,Congruent
43,19,right,male,2,50,FLc,Fearful,1,546,Congruent
43,19,right,male,2,51,FLc,Fearful,1,386,Congruent
43,19,right,male,2,52,NRl,Neutral,1,394,Inongruent
43,19,right,male,2,53,NDr,Neutral,1,477,Direct
43,19,right,male,2,54,NDl,Neutral,1,137,Direct
43,19,right,male,2,55,NRl,Neutral,1,450,Inongruent
43,19,right,male,2,56,FLc,Fearful,1,331,Congruent
43,19,right,male,2,57,NRl,Neutral,1,375,Inongruent
43,19,right,male,2,58,FDl,Fearful,1,381,Direct
43,19,right,male,2,59,FLi,Fearful,1,549,Inongruent
43,19,right,male,2,60,FDr,Fearful,1,373,Direct
43,19,right,male,2,61,FLc,Fearful,1,463,Congruent
43,19,right,male,2,62,FRc,Fearful,1,454,Congruent
43,19,right,male,2,63,FDr,Fearful,1,537,Direct
43,19,right,male,2,64,FLi,Fearful,1,529,Inongruent
43,19,right,male,2,65,NLr,Neutral,1,753,Inongruent
43,19,right,male,2,66,NDl,Neutral,1,392,Direct
43,19,right,male,2,67,NDl,Neutral,1,426,Direct
43,19,right,male,2,68,NDr,Neutral,1,409,Direct
43,19,right,male,2,69,FRi,Fearful,1,561,Inongruent
43,19,right,male,2,70,NDr,Neutral,1,504,Direct
43,19,right,male,2,71,FDl,Fearful,1,465,Direct
43,19,right,male,2,72,FLi,Fearful,1,506,Inongruent
43,19,right,male,2,73,FDl,Fearful,1,591,Direct
43,19,right,male,2,74,FRc,Fearful,1,671,Congruent
43,19,right,male,2,75,NLl,Neutral,0,1080,Congruent
43,19,right,male,2,76,FDl,Fearful,1,510,Direct
43,19,right,male,2,77,NDr,Neutral,1,515,Direct
43,19,right,male,2,78,FRi,Fearful,1,440,Inongruent
43,19,right,male,2,79,FDl,Fearful,1,360,Direct
43,19,right,male,2,80,FRi,Fearful,1,529,Inongruent
43,19,right,male,2,81,FRc,Fearful,1,2074,Congruent
43,19,right,male,2,82,FDr,Fearful,1,396,Direct
43,19,right,male,2,83,FRc,Fearful,1,363,Congruent
43,19,right,male,2,84,FDr,Fearful,1,446,Direct
43,19,right,male,2,85,FRc,Fearful,1,2116,Congruent
43,19,right,male,2,86,FDr,Fearful,1,521,Direct
43,19,right,male,2,87,FLi,Fearful,1,355,Inongruent
43,19,right,male,2,88,NRl,Neutral,1,424,Inongruent
43,19,right,male,2,89,FRc,Fearful,1,522,Congruent
43,19,right,male,2,90,NRl,Neutral,1,384,Inongruent
43,19,right,male,2,91,FDl,Fearful,1,421,Direct
43,19,right,male,2,92,NDr,Neutral,1,514,Direct
43,19,right,male,2,93,NDl,Neutral,1,2491,Direct
43,19,right,male,2,94,FDr,Fearful,1,476,Direct
43,19,right,male,2,95,FLi,Fearful,1,415,Inongruent
43,19,right,male,2,96,FLi,Fearful,1,596,Inongruent
43,19,right,male,3,1,FLi,Fearful,1,515,Inongruent
43,19,right,male,3,2,FRc,Fearful,1,475,Congruent
43,19,right,male,3,3,FLi,Fearful,1,821,Inongruent
43,19,right,male,3,4,NLl,Neutral,1,450,Congruent
43,19,right,male,3,5,NRr,Neutral,1,430,Congruent
43,19,right,male,3,6,NDr,Neutral,1,496,Direct
43,19,right,male,3,7,FRi,Fearful,1,342,Inongruent
43,19,right,male,3,8,NDr,Neutral,1,415,Direct
43,19,right,male,3,9,NDl,Neutral,1,340,Direct
43,19,right,male,3,10,NLl,Neutral,1,422,Congruent
43,19,right,male,3,11,NRl,Neutral,1,295,Inongruent
43,19,right,male,3,12,FRc,Fearful,1,332,Congruent
43,19,right,male,3,13,FLc,Fearful,1,416,Congruent
43,19,right,male,3,14,NDr,Neutral,1,632,Direct
43,19,right,male,3,15,NLr,Neutral,1,509,Inongruent
43,19,right,male,3,16,FLc,Fearful,1,482,Congruent
43,19,right,male,3,17,FRi,Fearful,1,698,Inongruent
43,19,right,male,3,18,NRr,Neutral,1,932,Congruent
43,19,right,male,3,19,NRl,Neutral,1,754,Inongruent
43,19,right,male,3,20,FDl,Fearful,1,563,Direct
43,19,right,male,3,21,NRl,Neutral,1,466,Inongruent
43,19,right,male,3,22,FLc,Fearful,1,1039,Congruent
43,19,right,male,3,23,NDr,Neutral,1,499,Direct
43,19,right,male,3,24,NRl,Neutral,1,426,Inongruent
43,19,right,male,3,25,NRr,Neutral,1,444,Congruent
43,19,right,male,3,26,FRc,Fearful,1,1350,Congruent
43,19,right,male,3,27,NDl,Neutral,1,355,Direct
43,19,right,male,3,28,NLr,Neutral,1,443,Inongruent
43,19,right,male,3,29,NLl,Neutral,1,447,Congruent
43,19,right,male,3,30,NDl,Neutral,1,717,Direct
43,19,right,male,3,31,FDl,Fearful,1,815,Direct
43,19,right,male,3,32,FRi,Fearful,1,638,Inongruent
43,19,right,male,3,33,FRi,Fearful,1,395,Inongruent
43,19,right,male,3,34,NRl,Neutral,1,5188,Inongruent
43,19,right,male,3,35,FLi,Fearful,1,510,Inongruent
43,19,right,male,3,36,NRr,Neutral,1,474,Congruent
43,19,right,male,3,37,NLr,Neutral,1,390,Inongruent
43,19,right,male,3,38,FRc,Fearful,1,465,Congruent
43,19,right,male,3,39,NLr,Neutral,1,476,Inongruent
43,19,right,male,3,40,NDl,Neutral,1,355,Direct
43,19,right,male,3,41,NDl,Neutral,1,391,Direct
43,19,right,male,3,42,NLl,Neutral,1,354,Congruent
43,19,right,male,3,43,NLl,Neutral,1,677,Congruent
43,19,right,male,3,44,FLc,Fearful,1,425,Congruent
43,19,right,male,3,45,FDr,Fearful,1,630,Direct
43,19,right,male,3,46,FDl,Fearful,1,3755,Direct
43,19,right,male,3,47,FDr,Fearful,1,1417,Direct
43,19,right,male,3,48,FLc,Fearful,1,376,Congruent
43,19,right,male,3,49,FDr,Fearful,1,512,Direct
43,19,right,male,3,50,FRi,Fearful,1,389,Inongruent
43,19,right,male,3,51,NRr,Neutral,1,611,Congruent
43,19,right,male,3,52,NDl,Neutral,1,503,Direct
43,19,right,male,3,53,NRl,Neutral,1,478,Inongruent
43,19,right,male,3,54,FRc,Fearful,1,522,Congruent
43,19,right,male,3,55,NRl,Neutral,1,378,Inongruent
43,19,right,male,3,56,NDr,Neutral,1,441,Direct
43,19,right,male,3,57,NDr,Neutral,1,573,Direct
43,19,right,male,3,58,NDl,Neutral,1,416,Direct
43,19,right,male,3,59,NLr,Neutral,1,502,Inongruent
43,19,right,male,3,60,FLc,Fearful,1,390,Congruent
43,19,right,male,3,61,NRr,Neutral,0,475,Congruent
43,19,right,male,3,62,FDr,Fearful,1,495,Direct
43,19,right,male,3,63,FDl,Fearful,1,513,Direct
43,19,right,male,3,64,NLl,Neutral,1,425,Congruent
43,19,right,male,3,65,FLi,Fearful,1,1892,Inongruent
