ParticipantID,ParticipantAge,ParticipantSex,ParticipantHandedness,Block,Trial,Validity,CueType,CueDirection,SOA,TargetPosition,CorrectResponse,ParticipantResponse,Accuracy,ReactionTime
33,18,female,right,Main,121,Invalid,Arrow,Right,750,Left,q,q,1,365
33,18,female,right,Main,122,Invalid,Arrow,Left,150,Right,p,p,1,554
33,18,female,right,Main,123,Valid,Arrow,Left,750,Left,q,q,1,288
33,18,female,right,Main,124,Valid,Arrow,Right,500,Right,p,p,1,418
33,18,female,right,Main,125,Invalid,Arrow,Right,150,Left,q,q,1,404
33,18,female,right,Main,126,Valid,Arrow,Left,500,Left,q,q,1,273
33,18,female,right,Main,127,Valid,Arrow,Right,750,Right,p,p,1,274
33,18,female,right,Main,128,Valid,Arrow,Right,150,Right,p,p,1,387
33,18,female,right,Main,129,Invalid,Arrow,Right,500,Left,q,q,1,265
33,18,female,right,Main,130,Valid,Arrow,Right,1000,Right,p,p,1,256
33,18,female,right,Main,131,Valid,Arrow,Left,150,Left,q,q,1,314
33,18,female,right,Main,132,Invalid,Arrow,Left,1000,Right,p,q,0,279
33,18,female,right,Main,133,Invalid,Arrow,Left,300,Right,p,p,1,2
33,18,female,right,Main,134,Invalid,Arrow,Right,300,Left,q,q,1,319
33,18,female,right,Main,135,Invalid,Arrow,Left,500,Right,p,p,1,272
33,18,female,right,Main,136,Valid,Arrow,Right,300,Right,p,p,1,331
33,18,female,right,Main,137,Valid,Arrow,Left,1000,Left,q,q,1,231
33,18,female,right,Main,138,Invalid,Arrow,Left,750,Right,p,p,1,289
33,18,female,right,Main,139,Invalid,Arrow,Right,1000,Left,q,q,1,256
33,18,female,right,Main,140,Valid,Arrow,Left,300,Left,q,q,1,323
33,18,female,right,Main,141,Invalid,Arrow,Left,1000,Right,p,p,1,256
33,18,female,right,Main,142,Valid,Arrow,Left,500,Left,q,q,1,388
33,18,female,right,Main,143,Invalid,Arrow,Left,150,Right,p,p,1,304
33,18,female,right,Main,144,Invalid,Arrow,Right,500,Left,q,q,1,281
33,18,female,right,Main,145,Valid,Arrow,Right,750,Right,p,p,1,258
33,18,female,right,Main,146,Valid,Arrow,Left,300,Left,q,q,1,277
33,18,female,right,Main,147,Invalid,Arrow,Left,500,Right,p,p,1,272
33,18,female,right,Main,148,Valid,Arrow,Right,150,Right,p,p,1,329
33,18,female,right,Main,149,Invalid,Arrow,Right,150,Left,q,q,1,320
33,18,female,right,Main,150,Valid,Arrow,Left,150,Left,q,q,1,302
33,18,female,right,Main,151,Invalid,Arrow,Left,300,Right,p,p,1,304
33,18,female,right,Main,152,Valid,Arrow,Left,1000,Left,q,q,1,310
33,18,female,right,Main,153,Valid,Arrow,Right,500,Right,p,p,1,263
33,18,female,right,Main,154,Invalid,Arrow,Right,750,Left,q,q,1,296
33,18,female,right,Main,155,Valid,Arrow,Left,750,Left,q,q,1,440
33,18,female,right,Main,156,Invalid,Arrow,Right,300,Left,q,q,1,324
33,18,female,right,Main,157,Valid,Arrow,Right,1000,Right,p,p,1,273
33,18,female,right,Main,158,Valid,Arrow,Right,300,Right,p,p,1,259
33,18,female,right,Main,159,Invalid,Arrow,Right,1000,Left,q,q,1,267
33,18,female,right,Main,160,Invalid,Arrow,Left,750,Right,p,q,0,260
33,18,female,right,Main,161,Invalid,Arrow,Right,500,Left,q,q,1,386
33,18,female,right,Main,162,Invalid,Arrow,Right,1000,Left,q,q,1,348
33,18,female,right,Main,163,Invalid,Arrow,Right,300,Left,q,q,1,332
33,18,female,right,Main,164,Valid,Arrow,Right,1000,Right,p,p,1,256
33,18,female,right,Main,165,Valid,Arrow,Right,500,Right,p,p,1,412
33,18,female,right,Main,166,Valid,Arrow,Right,300,Right,p,p,1,337
33,18,female,right,Main,167,Valid,Arrow,Left,1000,Left,q,q,1,286
33,18,female,right,Main,168,Valid,Arrow,Left,500,Left,q,q,1,296
33,18,female,right,Main,169,Valid,Arrow,Left,750,Left,q,q,1,248
33,18,female,right,Main,170,Invalid,Arrow,Left,300,Right,p,p,1,412
33,18,female,right,Main,171,Invalid,Arrow,Left,500,Right,p,p,1,306
33,18,female,right,Main,172,Valid,Arrow,Left,300,Left,q,q,1,475
33,18,female,right,Main,173,Invalid,Arrow,Left,750,Right,p,p,1,436
33,18,female,right,Main,174,Valid,Arrow,Left,150,Left,q,q,1,302
33,18,female,right,Main,175,Valid,Arrow,Right,150,Right,p,p,1,317
33,18,female,right,Main,176,Invalid,Arrow,Right,150,Left,q,q,1,332
33,18,female,right,Main,177,Invalid,Arrow,Right,750,Left,q,p,0,258
33,18,female,right,Main,178,Invalid,Arrow,Left,1000,Right,p,p,1,298
33,18,female,right,Main,179,Valid,Arrow,Right,750,Right,p,p,1,258
33,18,female,right,Main,180,Invalid,Arrow,Left,150,Right,p,p,1,387
33,18,female,right,Main,181,Invalid,Arrow,Right,150,Left,q,q,1,311
33,18,female,right,Main,182,Invalid,Arrow,Right,1000,Left,q,q,1,300
33,18,female,right,Main,183,Invalid,Arrow,Left,750,Right,p,p,1,307
33,18,female,right,Main,184,Invalid,Arrow,Right,500,Left,q,q,1,277
33,18,female,right,Main,185,Valid,Arrow,Right,1000,Right,p,p,1,372
33,18,female,right,Main,186,Valid,Arrow,Left,750,Left,q,p,0,329
33,18,female,right,Main,187,Invalid,Arrow,Right,300,Left,q,q,1,594
33,18,female,right,Main,188,Invalid,Arrow,Left,500,Right,p,p,1,344
33,18,female,right,Main,189,Valid,Arrow,Right,500,Right,p,p,1,352
33,18,female,right,Main,190,Invalid,Arrow,Left,300,Right,p,p,1,448
33,18,female,right,Main,191,Valid,Arrow,Left,300,Left,q,q,1,347
33,18,female,right,Main,192,Invalid,Arrow,Left,1000,Right,p,p,1,295
33,18,female,right,Main,193,Valid,Arrow,Right,300,Right,p,p,1,321
33,18,female,right,Main,194,Valid,Arrow,Right,750,Right,p,p,1,328
33,18,female,right,Main,195,Invalid,Arrow,Left,150,Right,p,p,1,391
33,18,female,right,Main,196,Valid,Arrow,Left,500,Left,q,q,1,421
33,18,female,right,Main,197,Valid,Arrow,Left,1000,Left,q,q,1,406
33,18,female,right,Main,198,Valid,Arrow,Left,150,Left,q,q,1,314
33,18,female,right,Main,199,Valid,Arrow,Right,150,Right,p,p,1,297
33,18,female,right,Main,200,Invalid,Arrow,Right,750,Left,q,q,1,272
33,18,female,right,Main,201,Invalid,Arrow,Right,1000,Left,q,q,1,343
33,18,female,right,Main,202,Invalid,Arrow,Right,150,Left,q,q,1,301
33,18,female,right,Main,203,Valid,Arrow,Left,300,Left,q,q,1,375
33,18,female,right,Main,204,Valid,Arrow,Left,750,Left,q,q,1,228
33,18,female,right,Main,205,Invalid,Arrow,Left,150,Right,p,p,1,399
33,18,female,right,Main,206,Valid,Arrow,Right,150,Right,p,p,1,282
33,18,female,right,Main,207,Valid,Arrow,Right,1000,Right,p,p,1,280
33,18,female,right,Main,208,Valid,Arrow,Left,500,Left,q,q,1,283
33,18,female,right,Main,209,Valid,Arrow,Right,500,Right,p,p,1,317
33,18,female,right,Main,210,Invalid,Arrow,Right,500,Left,q,q,1,286
33,18,female,right,Main,211,Invalid,Arrow,Right,300,Left,q,q,1,344
33,18,female,right,Main,212,Invalid,Arrow,Left,1000,Right,p,p,1,356
33,18,female,right,Main,213,Valid,Arrow,Right,750,Right,p,p,1,241
33,18,female,right,Main,214,Valid,Arrow,Left,150,Left,q,q,1,379
33,18,female,right,Main,215,Invalid,Arrow,Left,300,Right,p,p,1,314
33,18,female,right,Main,216,Invalid,Arrow,Right,750,Left,q,q,1,345
33,18,female,right,Main,217,Valid,Arrow,Left,1000,Left,q,q,1,229
33,18,female,right,Main,218,Valid,Arrow,Right,300,Right,p,p,1,258
33,18,female,right,Main,219,Invalid,Arrow,Left,750,Right,p,p,1,340
33,18,female,right,Main,220,Invalid,Arrow,Left,500,Right,p,p,1,324
33,18,female,right,Main,221,Valid,Arrow,Right,750,Right,p,p,1,219
33,18,female,right,Main,222,Invalid,Arrow,Right,1000,Left,q,q,1,340
33,18,female,right,Main,223,Valid,Arrow,Right,1000,Right,p,p,1,248
33,18,female,right,Main,224,Valid,Arrow,Right,300,Right,p,p,1,284
33,18,female,right,Main,225,Invalid,Arrow,Right,500,Left,q,q,1,342
33,18,female,right,Main,226,Invalid,Arrow,Right,150,Left,q,q,1,324
33,18,female,right,Main,227,Invalid,Arrow,Left,500,Right,p,p,1,405
33,18,female,right,Main,228,Invalid,Arrow,Left,750,Right,p,q,0,297
33,18,female,right,Main,229,Invalid,Arrow,Left,150,Right,p,p,1,288
33,18,female,right,Main,230,Valid,Arrow,Left,750,Left,q,q,1,352
33,18,female,right,Main,231,Valid,Arrow,Right,150,Right,p,p,1,294
33,18,female,right,Main,232,Valid,Arrow,Left,300,Left,q,q,1,384
33,18,female,right,Main,233,Valid,Arrow,Right,500,Right,p,p,1,334
33,18,female,right,Main,234,Invalid,Arrow,Right,750,Left,q,q,1,364
33,18,female,right,Main,235,Valid,Arrow,Left,1000,Left,q,q,1,336
33,18,female,right,Main,236,Invalid,Arrow,Right,300,Left,q,q,1,328
33,18,female,right,Main,237,Valid,Arrow,Left,150,Left,q,q,1,318
33,18,female,right,Main,238,Invalid,Arrow,Left,1000,Right,p,p,1,291
33,18,female,right,Main,239,Valid,Arrow,Left,500,Left,q,q,1,294
33,18,female,right,Main,240,Invalid,Arrow,Left,300,Right,p,p,1,312
34,20,female,right,Prac,1,Invalid,Face,Right,1000,Left,q,q,1,11043
34,20,female,right,Prac,2,Valid,Face,Right,750,Right,p,p,1,530
34,20,female,right,Prac,3,Invalid,Face,Left,500,Right,p,p,1,443
34,20,female,right,Prac,4,Invalid,Arrow,Right,300,Left,q,q,1,799
34,20,female,right,Prac,5,Valid,Arrow,Right,750,Right,p,p,1,468
34,20,female,right,Prac,6,Invalid,Arrow,Left,1000,Right,p,p,1,403
34,20,female,right,Prac,7,Valid,Line,Right,1000,Right,p,p,1,614
34,20,female,right,Prac,8,Invalid,Line,Left,300,Right,p,p,1,508
34,20,female,right,Prac,9,Invalid,Line,Right,750,Left,q,q,1,371
34,20,female,right,Main,1,Invalid,Line,Left,750,Right,p,p,1,486
34,20,female,right,Main,2,Valid,Line,Left,1000,Left,q,q,1,485
34,20,female,right,Main,3,Invalid,Line,Left,300,Right,p,p,1,407
34,20,female,right,Main,4,Invalid,Line,Right,750,Left,q,q,1,387
34,20,female,right,Main,5,Invalid,Line,Right,1000,Left,q,q,1,445
34,20,female,right,Main,6,Invalid,Line,Right,500,Left,q,p,0,370
34,20,female,right,Main,7,Invalid,Line,Left,150,Right,p,p,1,567
34,20,female,right,Main,8,Valid,Line,Right,300,Right,p,p,1,510
34,20,female,right,Main,9,Valid,Line,Left,750,Left,q,q,1,414
34,20,female,right,Main,10,Invalid,Line,Right,300,Left,q,q,1,491
34,20,female,right,Main,11,Valid,Line,Right,1000,Right,p,p,1,394
34,20,female,right,Main,12,Valid,Line,Right,750,Right,p,p,1,341
34,20,female,right,Main,13,Valid,Line,Left,150,Left,q,q,1,419
34,20,female,right,Main,14,Invalid,Line,Left,1000,Right,p,p,1,437
34,20,female,right,Main,15,Valid,Line,Right,500,Right,p,p,1,409
34,20,female,right,Main,16,Valid,Line,Left,500,Left,q,q,1,423
34,20,female,right,Main,17,Invalid,Line,Right,150,Left,q,q,1,490
34,20,female,right,Main,18,Valid,Line,Left,300,Left,q,q,1,548
34,20,female,right,Main,19,Invalid,Line,Left,500,Right,p,p,1,388
34,20,female,right,Main,20,Valid,Line,Right,150,Right,p,p,1,465
34,20,female,right,Main,21,Invalid,Line,Right,300,Left,q,q,1,340
34,20,female,right,Main,22,Invalid,Line,Right,1000,Left,q,q,1,313
34,20,female,right,Main,23,Valid,Line,Right,150,Right,p,p,1,416
34,20,female,right,Main,24,Valid,Line,Left,750,Left,q,q,1,260
34,20,female,right,Main,25,Invalid,Line,Left,300,Right,p,p,1,463
34,20,female,right,Main,26,Invalid,Line,Left,150,Right,p,p,1,409
34,20,female,right,Main,27,Invalid,Line,Right,150,Left,q,q,1,356
34,20,female,right,Main,28,Valid,Line,Left,300,Left,q,q,1,340
34,20,female,right,Main,29,Valid,Line,Right,300,Right,p,p,1,796
34,20,female,right,Main,30,Valid,Line,Right,1000,Right,p,p,1,326
34,20,female,right,Main,31,Valid,Line,Right,500,Right,p,p,1,335
34,20,female,right,Main,32,Valid,Line,Left,1000,Left,q,q,1,260
34,20,female,right,Main,33,Invalid,Line,Right,750,Left,q,q,1,358
34,20,female,right,Main,34,Invalid,Line,Left,500,Right,p,p,1,429
34,20,female,right,Main,35,Valid,Line,Left,500,Left,q,q,1,282
34,20,female,right,Main,36,Invalid,Line,Left,750,Right,p,p,1,299
34,20,female,right,Main,37,Valid,Line,Right,750,Right,p,p,1,332
34,20,female,right,Main,38,Invalid,Line,Left,1000,Right,p,p,1,321
34,20,female,right,Main,39,Valid,Line,Left,150,Left,q,q,1,432
34,20,female,right,Main,40,Invalid,Line,Right,500,Left,q,q,1,372
34,20,female,right,Main,41,Invalid,Line,Left,300,Right,p,p,1,419
34,20,female,right,Main,42,Invalid,Line,Left,1000,Right,p,p,1,300
34,20,female,right,Main,43,Valid,Line,Left,1000,Left,q,q,1,306
34,20,female,right,Main,44,Valid,Line,Left,150,Left,q,q,1,417
34,20,female,right,Main,45,Invalid,Line,Right,500,Left,q,q,1,367
34,20,female,right,Main,46,Valid,Line,Left,500,Left,q,q,1,350
34,20,female,right,Main,47,Valid,Line,Right,1000,Right,p,p,1,266
34,20,female,right,Main,48,Valid,Line,Right,150,Right,p,p,1,428
34,20,female,right,Main,49,Invalid,Line,Right,150,Left,q,q,1,399
34,20,female,right,Main,50,Valid,Line,Left,750,Left,q,q,1,315
34,20,female,right,Main,51,Invalid,Line,Left,750,Right,p,p,1,315
34,20,female,right,Main,52,Invalid,Line,Right,300,Left,q,q,1,332
34,20,female,right,Main,53,Invalid,Line,Right,1000,Left,q,q,1,330
34,20,female,right,Main,54,Invalid,Line,Left,500,Right,p,p,1,523
34,20,female,right,Main,55,Valid,Line,Right,750,Right,p,p,1,362
34,20,female,right,Main,56,Valid,Line,Right,500,Right,p,p,1,297
34,20,female,right,Main,57,Invalid,Line,Left,150,Right,p,p,1,378
34,20,female,right,Main,58,Valid,Line,Right,300,Right,p,p,1,313
34,20,female,right,Main,59,Invalid,Line,Right,750,Left,q,q,1,296
34,20,female,right,Main,60,Valid,Line,Left,300,Left,q,q,1,331
34,20,female,right,Main,61,Invalid,Line,Right,1000,Left,q,q,1,280
34,20,female,right,Main,62,Invalid,Line,Left,500,Right,p,p,1,315
34,20,female,right,Main,63,Valid,Line,Right,750,Right,p,p,1,299
34,20,female,right,Main,64,Invalid,Line,Left,750,Right,p,p,1,307
34,20,female,right,Main,65,Invalid,Line,Right,150,Left,q,q,1,402
34,20,female,right,Main,66,Invalid,Line,Right,300,Left,q,q,1,376
34,20,female,right,Main,67,Invalid,Line,Left,150,Right,p,p,1,373
34,20,female,right,Main,68,Valid,Line,Left,750,Left,q,q,1,281
34,20,female,right,Main,69,Invalid,Line,Right,750,Left,q,q,1,322
34,20,female,right,Main,70,Invalid,Line,Right,500,Left,q,q,1,331
34,20,female,right,Main,71,Valid,Line,Right,500,Right,p,p,1,316
34,20,female,right,Main,72,Invalid,Line,Left,1000,Right,p,p,1,313
34,20,female,right,Main,73,Valid,Line,Left,500,Left,q,q,1,283
34,20,female,right,Main,74,Valid,Line,Right,1000,Right,p,p,1,266
34,20,female,right,Main,75,Valid,Line,Left,300,Left,q,q,1,333
34,20,female,right,Main,76,Valid,Line,Left,150,Left,q,q,1,347
34,20,female,right,Main,77,Valid,Line,Right,300,Right,p,p,1,284
34,20,female,right,Main,78,Valid,Line,Left,1000,Left,q,q,1,282
34,20,female,right,Main,79,Valid,Line,Right,150,Right,p,p,1,347
34,20,female,right,Main,80,Invalid,Line,Left,300,Right,p,p,1,379
34,20,female,right,Main,81,Valid,Line,Right,300,Right,p,p,1,369
34,20,female,right,Main,82,Invalid,Line,Right,150,Left,q,q,1,366
34,20,female,right,Main,83,Invalid,Line,Left,750,Right,p,p,1,331
34,20,female,right,Main,84,Valid,Line,Right,750,Right,p,p,1,307
34,20,female,right,Main,85,Valid,Line,Right,500,Right,p,p,1,340
34,20,female,right,Main,86,Valid,Line,Left,750,Left,q,q,1,251
34,20,female,right,Main,87,Valid,Line,Left,1000,Left,q,q,1,291
34,20,female,right,Main,88,Invalid,Line,Left,500,Right,p,p,1,389
34,20,female,right,Main,89,Invalid,Line,Left,1000,Right,p,p,1,271
34,20,female,right,Main,90,Valid,Line,Left,150,Left,q,q,1,472
34,20,female,right,Main,91,Valid,Line,Left,300,Left,q,q,1,371
34,20,female,right,Main,92,Valid,Line,Left,500,Left,q,q,1,353
34,20,female,right,Main,93,Invalid,Line,Left,150,Right,p,p,1,311
34,20,female,right,Main,94,Invalid,Line,Right,300,Left,q,q,1,336
34,20,female,right,Main,95,Invalid,Line,Right,1000,Left,q,q,1,285
34,20,female,right,Main,96,Invalid,Line,Right,500,Left,q,q,1,295
34,20,female,right,Main,97,Valid,Line,Right,1000,Right,p,p,1,254
34,20,female,right,Main,98,Invalid,Line,Right,750,Left,q,q,1,272
34,20,female,right,Main,99,Valid,Line,Right,150,Right,p,p,1,352
34,20,female,right,Main,100,Invalid,Line,Left,300,Right,p,p,1,328
34,20,female,right,Main,101,Valid,Line,Left,150,Left,q,q,1,351
34,20,female,right,Main,102,Valid,Line,Right,1000,Right,p,p,1,267
34,20,female,right,Main,103,Invalid,Line,Left,300,Right,p,p,1,342
34,20,female,right,Main,104,Valid,Line,Left,750,Left,q,q,1,292
34,20,female,right,Main,105,Invalid,Line,Left,150,Right,p,p,1,380
34,20,female,right,Main,106,Invalid,Line,Left,1000,Right,p,p,1,304
34,20,female,right,Main,107,Valid,Line,Right,750,Right,p,p,1,327
34,20,female,right,Main,108,Invalid,Line,Right,150,Left,q,q,1,366
34,20,female,right,Main,109,Valid,Line,Right,150,Right,p,p,1,348
34,20,female,right,Main,110,Valid,Line,Left,1000,Left,q,q,1,248
34,20,female,right,Main,111,Invalid,Line,Right,1000,Left,q,q,1,321
34,20,female,right,Main,112,Invalid,Line,Left,750,Right,p,p,1,320
34,20,female,right,Main,113,Invalid,Line,Right,750,Left,q,q,1,343
34,20,female,right,Main,114,Valid,Line,Right,300,Right,p,p,1,271
34,20,female,right,Main,115,Valid,Line,Left,500,Left,q,q,1,306
34,20,female,right,Main,116,Invalid,Line,Left,500,Right,p,p,1,340
34,20,female,right,Main,117,Valid,Line,Right,500,Right,p,p,1,316
34,20,female,right,Main,118,Valid,Line,Left,300,Left,q,q,1,453
34,20,female,right,Main,119,Invalid,Line,Right,300,Left,q,q,1,416
34,20,female,right,Main,120,Invalid,Line,Right,500,Left,q,q,1,374
34,20,female,right,Main,121,Valid,Line,Right,750,Right,p,p,1,259
34,20,female,right,Main,122,Valid,Line,Right,300,Right,p,p,1,294
34,20,female,right,Main,123,Valid,Line,Left,1000,Left,q,q,1,301
34,20,female,right,Main,124,Invalid,Line,Left,1000,Right,p,p,1,283
34,20,female,right,Main,125,Invalid,Line,Left,750,Right,p,p,1,284
34,20,female,right,Main,126,Valid,Line,Right,1000,Right,p,p,1,266
34,20,female,right,Main,127,Valid,Line,Left,300,Left,q,q,1,430
34,20,female,right,Main,128,Invalid,Line,Left,150,Right,p,p,1,369
34,20,female,right,Main,129,Invalid,Line,Left,500,Right,p,p,1,312
34,20,female,right,Main,130,Valid,Line,Left,500,Left,q,q,1,377
34,20,female,right,Main,131,Valid,Line,Left,150,Left,q,q,1,398
34,20,female,right,Main,132,Valid,Line,Right,500,Right,p,p,1,277
34,20,female,right,Main,133,Invalid,Line,Right,150,Left,q,q,1,390
34,20,female,right,Main,134,Invalid,Line,Right,500,Left,q,q,1,348
34,20,female,right,Main,135,Valid,Line,Left,750,Left,q,q,1,362
34,20,female,right,Main,136,Invalid,Line,Right,750,Left,q,q,1,360
34,20,female,right,Main,137,Invalid,Line,Right,300,Left,q,q,1,504
34,20,female,right,Main,138,Valid,Line,Right,150,Right,p,p,1,287
34,20,female,right,Main,139,Invalid,Line,Right,1000,Left,q,q,1,294
34,20,female,right,Main,140,Invalid,Line,Left,300,Right,p,p,1,304
34,20,female,right,Main,141,Valid,Line,Right,1000,Right,p,p,1,614
34,20,female,right,Main,142,Valid,Line,Left,500,Left,q,q,1,284
34,20,female,right,Main,143,Invalid,Line,Right,1000,Left,q,q,1,282
34,20,female,right,Main,144,Valid,Line,Left,300,Left,q,q,1,445
34,20,female,right,Main,145,Invalid,Line,Right,150,Left,q,q,1,367
34,20,female,right,Main,146,Invalid,Line,Right,750,Left,q,q,1,341
34,20,female,right,Main,147,Invalid,Line,Right,500,Left,q,p,0,308
34,20,female,right,Main,148,Valid,Line,Left,1000,Left,q,q,1,354
34,20,female,right,Main,149,Valid,Line,Right,300,Right,p,p,1,353
34,20,female,right,Main,150,Valid,Line,Right,150,Right,p,p,1,359
34,20,female,right,Main,151,Valid,Line,Left,750,Left,q,q,1,325
34,20,female,right,Main,152,Invalid,Line,Left,150,Right,p,p,1,500
34,20,female,right,Main,153,Valid,Line,Right,500,Right,p,p,1,342
34,20,female,right,Main,154,Valid,Line,Right,750,Right,p,p,1,308
34,20,female,right,Main,155,Invalid,Line,Left,300,Right,p,p,1,334
34,20,female,right,Main,156,Invalid,Line,Left,1000,Right,p,p,1,307
34,20,female,right,Main,157,Invalid,Line,Right,300,Left,q,q,1,372
34,20,female,right,Main,158,Invalid,Line,Left,500,Right,p,p,1,331
34,20,female,right,Main,159,Valid,Line,Left,150,Left,q,q,1,450
34,20,female,right,Main,160,Invalid,Line,Left,750,Right,p,p,1,324
34,20,female,right,Main,161,Invalid,Line,Left,150,Right,p,p,1,366
34,20,female,right,Main,162,Valid,Line,Left,500,Left,q,q,1,237
34,20,female,right,Main,163,Valid,Line,Right,750,Right,p,p,1,296
34,20,female,right,Main,164,Valid,Line,Left,750,Left,q,q,1,320
34,20,female,right,Main,165,Valid,Line,Left,150,Left,q,q,1,455
34,20,female,right,Main,166,Invalid,Line,Left,500,Right,p,p,1,315
34,20,female,right,Main,167,Invalid,Line,Right,300,Left,q,q,1,364
34,20,female,right,Main,168,Invalid,Line,Left,750,Right,p,p,1,330
34,20,female,right,Main,169,Valid,Line,Right,150,Right,p,p,1,345
34,20,female,right,Main,170,Invalid,Line,Right,150,Left,q,q,1,342
34,20,female,right,Main,171,Invalid,Line,Left,1000,Right,p,p,1,331
34,20,female,right,Main,172,Valid,Line,Right,300,Right,p,p,1,388
34,20,female,right,Main,173,Valid,Line,Right,500,Right,p,p,1,346
34,20,female,right,Main,174,Invalid,Line,Right,750,Left,q,q,1,321
34,20,female,right,Main,175,Invalid,Line,Left,300,Right,p,p,1,289
34,20,female,right,Main,176,Valid,Line,Left,300,Left,q,q,1,340
34,20,female,right,Main,177,Invalid,Line,Right,1000,Left,q,q,1,296
34,20,female,right,Main,178,Valid,Line,Left,1000,Left,q,q,1,319
34,20,female,right,Main,179,Invalid,Line,Right,500,Left,q,q,1,512
34,20,female,right,Main,180,Valid,Line,Right,1000,Right,p,p,1,334
34,20,female,right,Main,181,Valid,Line,Left,500,Left,q,q,1,350
34,20,female,right,Main,182,Invalid,Line,Left,150,Right,p,p,1,388
34,20,female,right,Main,183,Valid,Line,Right,300,Right,p,p,1,346
34,20,female,right,Main,184,Valid,Line,Left,150,Left,q,q,1,360
34,20,female,right,Main,185,Invalid,Line,Right,300,Left,q,q,1,408
34,20,female,right,Main,186,Valid,Line,Left,750,Left,q,q,1,332
34,20,female,right,Main,187,Invalid,Line,Right,1000,Left,q,q,1,329
34,20,female,right,Main,188,Invalid,Line,Right,750,Left,q,q,1,328
34,20,female,right,Main,189,Invalid,Line,Right,150,Left,q,q,1,407
34,20,female,right,Main,190,Valid,Line,Right,500,Right,p,p,1,300
34,20,female,right,Main,191,Valid,Line,Left,300,Left,q,q,1,334
34,20,female,right,Main,192,Invalid,Line,Right,500,Left,q,q,1,310
34,20,female,right,Main,193,Valid,Line,Right,750,Right,p,p,1,302
34,20,female,right,Main,194,Invalid,Line,Left,1000,Right,p,p,1,324
34,20,female,right,Main,195,Invalid,Line,Left,750,Right,p,p,1,315
34,20,female,right,Main,196,Valid,Line,Left,1000,Left,q,q,1,321
34,20,female,right,Main,197,Invalid,Line,Left,500,Right,p,p,1,353
34,20,female,right,Main,198,Valid,Line,Right,1000,Right,p,p,1,325
34,20,female,right,Main,199,Valid,Line,Right,150,Right,p,p,1,404
34,20,female,right,Main,200,Invalid,Line,Left,300,Right,p,p,1,353
34,20,female,right,Main,201,Invalid,Line,Right,300,Left,q,q,1,369
34,20,female,right,Main,202,Invalid,Line,Right,1000,Left,q,q,1,348
34,20,female,right,Main,203,Valid,Line,Left,300,Left,q,q,1,500
34,20,female,right,Main,204,Invalid,Line,Right,500,Left,q,q,1,414
34,20,female,right,Main,205,Invalid,Line,Left,1000,Right,p,p,1,320
34,20,female,right,Main,206,Valid,Line,Left,1000,Left,q,q,1,365
34,20,female,right,Main,207,Invalid,Line,Left,150,Right,p,p,1,467
34,20,female,right,Main,208,Invalid,Line,Left,750,Right,p,p,1,372
34,20,female,right,Main,209,Valid,Line,Right,300,Right,p,p,1,347
34,20,female,right,Main,210,Invalid,Line,Left,500,Right,p,p,1,387
34,20,female,right,Main,211,Valid,Line,Left,750,Left,q,q,1,320
34,20,female,right,Main,212,Valid,Line,Right,1000,Right,p,p,1,277
34,20,female,right,Main,213,Invalid,Line,Right,750,Left,q,q,1,358
34,20,female,right,Main,214,Valid,Line,Left,500,Left,q,q,1,478
34,20,female,right,Main,215,Valid,Line,Right,750,Right,p,p,1,327
34,20,female,right,Main,216,Invalid,Line,Left,300,Right,p,p,1,424
34,20,female,right,Main,217,Valid,Line,Left,150,Left,q,q,1,459
34,20,female,right,Main,218,Valid,Line,Right,500,Right,p,p,1,326
34,20,female,right,Main,219,Invalid,Line,Right,150,Left,q,q,1,445
34,20,female,right,Main,220,Valid,Line,Right,150,Right,p,p,1,408
34,20,female,right,Main,221,Invalid,Line,Left,300,Right,p,p,1,373
34,20,female,right,Main,222,Valid,Line,Right,300,Right,p,p,1,524
34,20,female,right,Main,223,Valid,Line,Left,1000,Left,q,q,1,289
34,20,female,right,Main,224,Valid,Line,Left,750,Left,q,q,1,306
34,20,female,right,Main,225,Valid,Line,Right,750,Right,p,p,1,314
34,20,female,right,Main,226,Valid,Line,Left,300,Left,q,q,1,378
34,20,female,right,Main,227,Invalid,Line,Right,500,Left,q,q,1,401
34,20,female,right,Main,228,Invalid,Line,Left,150,Right,p,p,1,373
34,20,female,right,Main,229,Valid,Line,Right,1000,Right,p,p,1,264
34,20,female,right,Main,230,Invalid,Line,Right,1000,Left,q,q,1,328
34,20,female,right,Main,231,Invalid,Line,Left,1000,Right,p,p,1,245
34,20,female,right,Main,232,Valid,Line,Right,150,Right,p,p,1,431
34,20,female,right,Main,233,Valid,Line,Left,500,Left,q,q,1,292
34,20,female,right,Main,234,Invalid,Line,Left,500,Right,p,p,1,303
34,20,female,right,Main,235,Invalid,Line,Right,300,Left,q,q,1,296
34,20,female,right,Main,236,Invalid,Line,Right,750,Left,q,q,1,361
34,20,female,right,Main,237,Invalid,Line,Right,150,Left,q,q,1,438
34,20,female,right,Main,238,Valid,Line,Right,500,Right,p,p,1,299
34,20,female,right,Main,239,Invalid,Line,Left,750,Right,p,p,1,315
34,20,female,right,Main,240,Valid,Line,Left,150,Left,q,q,1,395
34,20,female,right,Main,1,Valid,Arrow,Left,150,Left,q,q,1,579
34,20,female,right,Main,2,Invalid,Arrow,Left,750,Right,p,p,1,273
